test_labels,y_predict
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,3.8125288278183773
0.0,1.0008774957891453
3.0,1.0008774957891453
2.0,2.2579970014664363
1.0,1.0008774957891453
3.0,4.343262521286929
2.0,1.0008774957891453
8.0,1.0008774957891453
2.0,1.0008774957891453
1.0,3.7633209347031724
3.0,1.0008774957891453
1.0,3.896400838160976
1.0,1.0008774957891453
1.0,2.1741249911238376
1.0,1.0008774957891453
3.0,1.0008774957891453
2.0,1.0008774957891453
2.0,1.0008774957891453
2.0,6.138410705409552
19.0,4.936568430037864
3.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,6.093262521286929
2.0,1.0008774957891453
0.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,3.2192229190674424
12.0,14.648907103825136
1.0,1.0008774957891453
2.0,1.0008774957891453
10.0,10.521346469622332
2.0,4.936568430037864
0.0,3.896400838160976
6.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.3884107054095518
2.0,1.5808190823729027
4.0,1.5941834045400802
0.0,3.303094929410041
1.0,6.908305600065738
2.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
15.0,2.1741249911238376
4.0,2.1741249911238376
1.0,1.5941834045400802
1.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.5808190823729027
0.0,14.572836934917747
1.0,1.0008774957891453
1.0,6.138410705409552
1.0,1.5941834045400802
2.0,3.896400838160976
2.0,1.5808190823729027
0.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.5808190823729027
2.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.0008774957891453
3.0,1.0008774957891453
4.0,1.0008774957891453
2.0,1.0008774957891453
24.0,31.815573770491802
1.0,1.0008774957891453
69.0,1.0008774957891453
1.0,1.0008774957891453
5.0,1.0008774957891453
2.0,42.32142857142857
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
18.0,5.3606865524466905
1.0,1.0008774957891453
1.0,5.3606865524466905
1.0,1.0008774957891453
5.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
6.0,1.5808190823729027
1.0,1.0008774957891453
1.0,5.3606865524466905
2.0,1.0008774957891453
2.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.5941834045400802
7.0,4.343262521286929
1.0,1.0008774957891453
0.0,1.5941834045400802
1.0,6.314999691314803
2.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.0008774957891453
2.0,3.896400838160976
6.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.5808190823729027
2.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.5808190823729027
1.0,1.0008774957891453
69.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.5808190823729027
2.0,1.0008774957891453
1.0,1.0008774957891453
18.0,2.2579970014664363
1.0,1.0008774957891453
0.0,1.0008774957891453
15.0,1.5808190823729027
1.0,1.5808190823729027
2.0,1.5808190823729027
0.0,1.0008774957891453
1.0,2.1741249911238376
2.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.0008774957891453
2.0,1.0008774957891453
0.0,1.0008774957891453
8.0,3.303094929410041
2.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,2.1741249911238376
12.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.0008774957891453
5.0,17.02681454210409
1.0,1.5941834045400802
2.0,3.303094929410041
4.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.3884107054095518
2.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.0008774957891453
1.0,3.2192229190674424
11.0,15.245538708541126
1.0,1.0008774957891453
1.0,1.0008774957891453
0.5,1.0008774957891453
4.0,1.5941834045400802
0.0,1.0008774957891453
1.0,14.808469118825794
1.0,3.896400838160976
2.0,1.0008774957891453
1.0,1.0008774957891453
6.0,2.1741249911238376
3.0,14.648907103825136
2.0,1.0008774957891453
9.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,7.776814542104092
3.0,14.648907103825136
2.0,15.838844617292061
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
12.0,1.5808190823729027
4.0,3.7633209347031724
3.0,1.0008774957891453
1.0,1.0008774957891453
14.0,1.5808190823729027
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
4.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
2.0,1.5808190823729027
1.0,1.0008774957891453
0.0,1.5808190823729027
5.0,1.0008774957891453
11.0,1.5808190823729027
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
0.0,3.896400838160976
1.0,1.0008774957891453
2.0,1.5808190823729027
1.0,3.303094929410041
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,5.558469118825795
1.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.5808190823729027
1.0,1.0008774957891453
6.0,1.5808190823729027
4.0,2.1741249911238376
1.0,2.1741249911238376
1.0,2.1741249911238376
13.0,1.0008774957891453
11.0,1.0008774957891453
2.0,1.0008774957891453
2.0,1.0008774957891453
1.0,3.896400838160976
2.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,4.343262521286929
2.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,22.148907103825135
1.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.5808190823729027
2.0,1.0008774957891453
3.0,3.303094929410041
9.0,2.1741249911238376
6.0,1.0008774957891453
2.0,1.0008774957891453
3.0,3.896400838160976
1.0,1.0008774957891453
2.0,1.0008774957891453
69.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.0008774957891453
18.0,1.0008774957891453
1.0,1.0008774957891453
18.0,3.896400838160976
1.0,2.1741249911238376
2.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.5808190823729027
1.0,5.3606865524466905
1.0,15.245538708541126
1.0,1.0008774957891453
0.0,1.0008774957891453
28.0,10.455924647684785
6.0,1.0008774957891453
2.0,1.5808190823729027
2.0,5.513320934703173
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,2.1741249911238376
0.0,1.0008774957891453
0.0,1.0008774957891453
3.0,3.896400838160976
1.0,1.0008774957891453
12.0,1.5808190823729027
1.0,2.1741249911238376
18.0,3.303094929410041
2.0,1.5808190823729027
1.0,1.0008774957891453
12.0,42.32142857142857
0.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,3.2192229190674424
9.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.5808190823729027
6.0,1.5808190823729027
2.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.5808190823729027
2.0,2.1741249911238376
1.0,1.5941834045400802
7.0,1.0008774957891453
2.0,3.896400838160976
1.0,1.0008774957891453
3.0,1.0008774957891453
6.0,1.5941834045400802
1.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
1.0,1.5941834045400802
3.0,1.5808190823729027
2.0,1.0008774957891453
1.0,1.5808190823729027
1.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.5808190823729027
0.0,1.0008774957891453
9.0,2.1741249911238376
1.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
6.0,1.0008774957891453
4.0,1.5941834045400802
2.0,1.0008774957891453
12.0,1.0008774957891453
1.0,10.521346469622332
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.5808190823729027
1.0,1.0008774957891453
9.0,1.0008774957891453
1.0,15.329410718883725
3.0,1.0008774957891453
15.0,3.896400838160976
1.0,2.1741249911238376
1.0,1.0008774957891453
1.0,1.0008774957891453
5.0,1.0008774957891453
4.0,1.5941834045400802
1.0,1.0008774957891453
2.0,1.0008774957891453
0.0,1.0008774957891453
6.0,1.0008774957891453
3.0,24.057017543859647
1.0,1.0008774957891453
0.0,5.3606865524466905
2.0,4.343262521286929
1.0,1.5808190823729027
4.0,1.0008774957891453
12.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.5941834045400802
1.0,1.0008774957891453
0.0,1.0008774957891453
0.0,1.0008774957891453
0.0,1.0008774957891453
4.0,1.0008774957891453
0.0,1.0008774957891453
1.0,1.0008774957891453
3.0,1.0008774957891453
1.0,1.0008774957891453
2.0,1.0008774957891453
2.0,1.0008774957891453
30.0,1.0008774957891453
6.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
1.0,1.0008774957891453
0.0,1.0008774957891453
3.0,5.3606865524466905
4.0,2.1741249911238376
